"PVWatts Hourly PV Performance Data"
"Requested Location","52242, USA"
"Location","Lat, Lng: 41.65, -91.54"
"Latitude (DD)","41.65"
"Longitude (DD)","-91.54"
"Elevation (m)","207.75999450684"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","30"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","9","6","436","48","2","1.1","0.16","99.589","4.715","265.936","240.659"
"4","9","7","696","75","6","1.4","0.16","338.246","15.313","1160.101","1103.139"
"4","9","8","808","95","10","2.6","0.16","587.915","22.816","2054.733","1966.071"
"4","9","9","857","113","13","3.7","0.16","799.907","27.511","2719.432","2607.217"
"4","9","10","884","126","15","4.1","0.16","957.185","31.349","3179.52","3051.003"
"4","9","11","893","135","16","4.7","0.16","1033.211","32.248","3404.574","3268.082"
"4","9","12","875","146","17","5.2","0.16","1044.398","32.412","3435.702","3298.107"
"4","9","13","879","131","18","5.7","0.16","980.226","31.638","3247.151","3116.237"
"4","9","14","864","114","19","6.1","0.16","841.405","30.206","2824.699","2708.754"
"4","9","15","814","100","18","6.1","0.16","639.663","26.54","2198.913","2105.142"
"4","9","16","362","141","17","5.4","0.16","297.801","21.296","1020.423","968.411"
"4","9","17","117","83","15","4.7","0.16","96.364","16.492","304.358","277.719"
"4","9","18","0","5","13","5.1","0.16","4.478","13.058","8.812","0"
"4","9","19","0","0","12","5.8","0.16","0","12","0","0"
"4","9","20","0","0","11","5.6","0.16","0","11","0","0"
"4","9","21","0","0","9","4.9","0.16","0","9","0","0"
"4","9","22","0","0","9","4.9","0.16","0","9","0","0"
"4","9","23","0","0","9","5.1","0.16","0","9","0","0"
"4","10","0","0","0","9","5","0.16","0","9","0","0"
"4","10","1","0","0","9","5","0.16","0","9","0","0"
"4","10","2","0","0","9","4.9","0.16","0","9","0","0"
"4","10","3","0","0","8","4.1","0.16","0","8","0","0"
"4","10","4","0","0","7","3.4","0.16","0","7","0","0"
"4","10","5","0","0","8","3.9","0.16","0","8","0","0"
"4","10","6","2","55","10","4","0.16","47.64","10.823","157.283","135.855"
"4","10","7","214","139","11","4.2","0.16","212.718","14.576","734.358","692.483"
"4","10","8","174","232","13","5.3","0.16","326.142","17.764","1137.165","1081.016"
"4","10","9","346","285","14","5.7","0.16","559.9","21.788","1927.463","1843.311"
"4","10","10","376","336","14","5.6","0.16","691.69","23.716","2351.327","2252.156"
"4","10","11","444","336","14","5.3","0.16","803.908","25.697","2705.454","2593.735"
"4","10","12","466","331","15","4.8","0.16","825.262","27.784","2755.143","2641.663"
"4","10","13","380","347","15","4.6","0.16","716.866","26.402","2409.733","2308.492"
"4","10","14","220","328","15","4.3","0.16","503.387","23.344","1712.304","1635.776"
"4","10","15","131","254","15","3.8","0.16","329.391","20.876","1130.225","1074.323"
"4","10","16","720","86","14","2.5","0.16","402.688","22.902","1378.188","1313.499"
"4","10","17","548","56","11","1.5","0.16","158.041","15.047","450.39","418.577"
"4","10","18","73","11","9","1.4","0.16","9.851","9.237","20.554","3.971"
"4","10","19","0","0","8","1.5","0.16","0","8","0","0"
"4","10","20","0","0","7","1.4","0.16","0","7","0","0"
"4","10","21","0","0","7","1.4","0.16","0","7","0","0"
"4","10","22","0","0","6","1.5","0.16","0","6","0","0"
"4","10","23","0","0","6","1.5","0.16","0","6","0","0"
"4","11","0","0","0","5","1.5","0.16","0","5","0","0"
"4","11","1","0","0","5","1.5","0.16","0","5","0","0"
"4","11","2","0","0","5","1.3","0.16","0","5","0","0"
"4","11","3","0","0","6","0.8","0.16","0","6","0","0"
"4","11","4","0","0","5","0.5","0.16","0","5","0","0"
"4","11","5","0","0","4","0.7","0.16","0","4","0","0"
"4","11","6","452","50","6","1.7","0.16","105.263","8.507","279.813","254.044"
"4","11","7","701","78","9","2.7","0.16","345.559","16.325","1183.29","1125.507"
"4","11","8","806","100","13","3.6","0.16","594.07","23.968","2065.694","1976.644"
"4","11","9","863","115","17","4.6","0.16","808.47","29.914","2721.74","2609.443"
"4","11","10","895","125","18","5.3","0.16","959.367","31.999","3177.897","3049.437"
"4","11","11","896","137","19","5.6","0.16","1038.685","33.611","3402.813","3266.384"
"4","11","12","884","145","20","5.7","0.16","1052.239","34.627","3430.302","3292.899"
"4","11","13","864","143","21","5.5","0.16","978.026","34.927","3196.959","3067.823"
"4","11","14","824","136","21","5","0.16","830.267","33.586","2748.631","2635.382"
"4","11","15","760","121","21","3.9","0.16","626.402","32.048","2105.15","2014.702"
"4","11","16","645","101","19","2.2","0.16","384.564","27.997","1289.333","1227.792"
"4","11","17","428","68","16","1.2","0.16","144.424","20.006","414.536","383.993"
"4","11","18","0","11","14","1.5","0.16","9.851","14.232","20.048","3.484"
"4","11","19","0","0","13","1.6","0.16","0","13","0","0"
"4","11","20","0","0","12","2","0.16","0","12","0","0"
"4","11","21","0","0","11","2.5","0.16","0","11","0","0"
"4","11","22","0","0","11","3.2","0.16","0","11","0","0"
"4","11","23","0","0","11","3.8","0.16","0","11","0","0"
"4","12","0","0","0","10","4.3","0.16","0","10","0","0"
"4","12","1","0","0","10","4.5","0.16","0","10","0","0"
"4","12","2","0","0","9","4.1","0.16","0","9","0","0"
"4","12","3","0","0","8","3.7","0.16","0","8","0","0"
"4","12","4","0","0","8","4.1","0.16","0","8","0","0"
"4","12","5","0","0","9","5.1","0.16","0","9","0","0"
"4","12","6","0","27","11","5.6","0.16","23.347","11.328","75.002","56.491"
"4","12","7","271","138","15","5.3","0.16","233.695","18.402","795.821","751.767"
"4","12","8","590","161","18","5.5","0.16","522.023","25.461","1796.678","1717.16"
"4","12","9","184","322","21","5.9","0.16","459.393","27.237","1538.116","1467.76"
"4","12","10","506","283","23","6.3","0.16","769.902","33.002","2530.918","2425.384"
"4","12","11","424","349","24","6.6","0.16","796.375","34.006","2594.267","2486.487"
"4","12","12","330","392","24","6.4","0.16","737.699","33.461","2403.435","2302.418"
"4","12","13","277","379","24","5.8","0.16","651.459","32.932","2129.522","2038.21"
"4","12","14","344","307","23","5","0.16","593.94","31.983","1962.345","1876.957"
"4","12","15","568","167","22","4.1","0.16","542.549","31.29","1821.596","1741.195"
"4","12","16","116","169","21","3.5","0.16","207.562","24.879","694.562","654.097"
"4","12","17","263","87","19","3.1","0.16","128.328","21.48","384.201","354.733"
"4","12","18","0","9","18","3.1","0.16","8.06","18.139","15.913","0"
"4","12","19","0","0","18","3.7","0.16","0","18","0","0"
"4","12","20","0","0","18","4.6","0.16","0","18","0","0"
"4","12","21","0","0","18","5.4","0.16","0","18","0","0"
"4","12","22","0","0","17","6","0.16","0","17","0","0"
"4","12","23","0","0","16","6.2","0.16","0","16","0","0"
"4","13","0","0","0","16","5.4","0.16","0","16","0","0"
"4","13","1","0","0","15","4.2","0.16","0","15","0","0"
"4","13","2","0","0","15","3.9","0.16","0","15","0","0"
"4","13","3","0","0","14","3.5","0.16","0","14","0","0"
"4","13","4","0","0","13","2.3","0.16","0","13","0","0"
"4","13","5","0","0","12","1.1","0.16","0","0","0","0"
"4","13","6","162","64","12","0.9","0.16","78.35","14.369","232.734","208.633"
"4","13","7","0","27","13","1.5","0.16","23.354","13.634","75.222","56.702"
"4","13","8","0","27","13","2.4","0.16","23.393","13.526","74.494","56"
"4","13","9","0","58","14","3.2","0.16","50.412","14.983","163.278","141.638"
"4","13","10","0","99","15","4.2","0.16","86.404","16.446","282.483","256.619"
"4","13","11","0","117","16","5.1","0.16","102.593","17.524","335.066","307.339"
"4","13","12","0","104","17","5.4","0.16","91.005","18.303","294.771","268.472"
"4","13","13","0","51","17","5","0.16","44.395","17.668","140.252","119.428"
"4","13","14","0","116","16","4.4","0.16","101.431","17.654","333.671","305.993"
"4","13","15","146","260","15","4.6","0.16","343.688","20.48","1181.873","1124.141"
"4","13","16","72","167","14","5.1","0.16","182.209","16.728","627.221","589.142"
"4","13","17","0","23","12","4.8","0.16","19.873","12.309","63.757","45.643"
"4","13","18","0","1","10","4.4","0.16","0.896","10.013","0","0"
"4","13","19","0","0","8","4.9","0.16","0","8","0","0"
"4","13","20","0","0","6","5.9","0.16","0","6","0","0"
"4","13","21","0","0","5","7.3","0.16","0","5","0","0"
"4","13","22","0","0","3","8.3","0.16","0","3","0","0"
"4","13","23","0","0","2","7.7","0.16","0","2","0","0"
"4","14","0","0","0","2","7.4","0.16","0","2","0","0"
"4","14","1","0","0","1","8.6","0.16","0","1","0","0"
"4","14","2","0","0","1","8.8","0.16","0","1","0","0"
"4","14","3","0","0","1","8.6","0.16","0","1","0","0"
"4","14","4","0","0","0","8","0.16","0","0","0","0"
"4","14","5","0","0","0","7.2","0.16","0","0","0","0"
"4","14","6","0","32","0","7.2","0.16","27.689","0.328","94.221","75.028"
"4","14","7","20","136","1","7.4","0.16","126.987","2.479","456.803","424.762"
"4","14","8","0","71","2","7.3","0.16","61.663","2.723","213.923","190.489"
"4","14","9","0","151","3","7","0.16","132.869","4.601","465.357","433.013"
"4","14","10","25","300","3","6.9","0.16","294.213","6.576","1041.3","988.548"
"4","14","11","35","349","4","6.9","0.16","368.144","8.471","1296.454","1234.661"
"4","14","12","14","270","4","6.9","0.16","256.946","7.119","900.938","853.16"
"4","14","13","104","387","3","6.7","0.16","469.247","8.825","1664.913","1590.064"
"4","14","14","172","338","3","6.6","0.16","471.94","8.933","1687.292","1611.651"
"4","14","15","24","217","2","6.4","0.16","208.928","4.685","748.708","706.324"
"4","14","16","126","172","2","6","0.16","214.102","4.882","773.935","730.657"
"4","14","17","51","84","1","5","0.16","82.913","2.247","285.166","259.207"
"4","14","18","53","15","0","3.5","0.16","13.434","0.218","29.663","12.758"
"4","14","19","0","0","-1","2.6","0.16","0","-1","0","0"
"4","14","20","0","0","-1","2.7","0.16","0","-1","0","0"
"4","14","21","0","0","-2","3","0.16","0","-2","0","0"
"4","14","22","0","0","-3","3.1","0.16","0","-3","0","0"
"4","14","23","0","0","-4","2.8","0.16","0","-4","0","0"
"4","15","0","0","0","-4","2.3","0.16","0","-4","0","0"
"4","15","1","0","0","-5","2.1","0.16","0","-5","0","0"
"4","15","2","0","0","-5","2.1","0.16","0","-5","0","0"
"4","15","3","0","0","-5","2.1","0.16","0","-5","0","0"
"4","15","4","0","0","-5","2.1","0.16","0","-5","0","0"
"4","15","5","0","0","-4","2.5","0.16","0","0","0","0"
"4","15","6","534","53","-2","3.2","0.16","122.826","0.212","339.496","311.613"
"4","15","7","745","81","0","3.9","0.16","370.017","6.472","1318.426","1255.855"
"4","15","8","848","100","1","4.2","0.16","623.756","11.545","2267.438","2171.239"
"4","15","9","913","110","2","4.2","0.16","840.588","16.176","2974.294","2853.049"
"4","15","10","950","115","3","4.3","0.16","1001.832","19.635","3470.466","3331.639"
"4","15","11","965","118","4","4.3","0.16","1088.628","22.062","3719.576","3333.333"
"4","15","12","960","120","4","4.1","0.16","1092.138","22.633","3722.266","3333.333"
"4","15","13","947","117","5","3.7","0.16","1019.783","23.459","3479.192","3333.333"
"4","15","14","916","110","5","3.3","0.16","871.853","21.817","3016.629","2893.884"
"4","15","15","827","112","5","2.9","0.16","657.737","18.585","2325.202","2226.957"
"4","15","16","707","99","4","2","0.16","408.084","13.931","1443.077","1376.088"
"4","15","17","495","71","3","0.7","0.16","160.894","8.068","483.687","450.694"
"4","15","18","74","16","2","0.5","0.16","12.024","2.365","26.096","9.317"
"4","15","19","0","0","0","1","0.16","0","0","0","0"
"4","15","20","0","0","0","1.4","0.16","0","0","0","0"
"4","15","21","0","0","-1","1.7","0.16","0","-1","0","0"
"4","15","22","0","0","-1","2.1","0.16","0","-1","0","0"
"4","15","23","0","0","-1","2.8","0.16","0","-1","0","0"
"4","16","0","0","0","-1","3.5","0.16","0","-1","0","0"
"4","16","1","0","0","-1","3.8","0.16","0","-1","0","0"
"4","16","2","0","0","-1","4","0.16","0","-1","0","0"
"4","16","3","0","0","0","4.3","0.16","0","0","0","0"
"4","16","4","0","0","0","4.8","0.16","0","0","0","0"
"4","16","5","0","0","0","5.5","0.16","0","0","0","0"
"4","16","6","382","56","1","6.2","0.16","105.319","2.297","301.975","275.42"
"4","16","7","434","144","3","7.3","0.16","307.271","6.598","1098.77","1043.982"
"4","16","8","648","162","6","8.4","0.16","564.454","12.003","2041.019","1952.844"
"4","16","9","738","178","8","8.8","0.16","779.455","15.989","2754.111","2640.667"
"4","16","10","797","183","10","9.2","0.16","943.077","19.333","3266.584","3134.981"
"4","16","11","838","176","12","9.5","0.16","1031.025","21.951","3522.454","3333.333"
"4","16","12","827","183","13","9.4","0.16","1032.514","23.045","3511.8","3333.333"
"4","16","13","378","356","13","9","0.16","720.852","20.238","2476.226","2372.629"
"4","16","14","79","327","13","8.7","0.16","373.167","16.841","1287.021","1225.562"
"4","16","15","23","217","13","8.3","0.16","207.995","15.221","715.986","674.761"
"4","16","16","598","123","12","7.4","0.16","383.28","16.457","1341.62","1278.227"
"4","16","17","0","54","11","6.7","0.16","46.796","11.585","156.527","135.126"
"4","16","18","0","5","9","6.6","0.16","4.308","9.047","8.626","0"
"4","16","19","0","0","8","6.8","0.16","0","8","0","0"
"4","16","20","0","0","7","6.8","0.16","0","7","0","0"
"4","16","21","0","0","6","6.5","0.16","0","6","0","0"
"4","16","22","0","0","6","6.1","0.16","0","6","0","0"
"4","16","23","0","0","5","5.4","0.16","0","5","0","0"
"4","17","0","0","0","4","4.5","0.16","0","4","0","0"
"4","17","1","0","0","3","3.9","0.16","0","3","0","0"
"4","17","2","0","0","3","3.8","0.16","0","3","0","0"
"4","17","3","0","0","2","4","0.16","0","2","0","0"
"4","17","4","0","0","2","4.4","0.16","0","2","0","0"
"4","17","5","0","0","2","4.6","0.16","0","0","0","0"
"4","17","6","35","71","2","4.8","0.16","66.21","3.021","224.69","200.874"
"4","17","7","151","158","3","4.9","0.16","203.554","6.12","727.487","685.855"
"4","17","8","91","243","5","4.7","0.16","279.17","9.392","995.29","944.168"
"4","17","9","63","306","7","4.3","0.16","336.756","12.574","1178.309","1120.702"
"4","17","10","48","353","9","4","0.16","379.617","15.542","1307.577","1245.39"
"4","17","11","200","423","10","3.5","0.16","620.932","21.538","2108.475","2017.91"
"4","17","12","504","346","11","2.9","0.16","875.13","28.96","2903.999","2785.245"
"4","17","13","837","175","12","2.4","0.16","982.244","34.094","3215.145","3085.365"
"4","17","14","789","171","12","2.1","0.16","837.409","31.984","2783.199","2668.725"
"4","17","15","715","156","11","1.8","0.16","628.969","26.995","2149.768","2057.739"
"4","17","16","584","105","10","1.2","0.16","360.177","20.458","1239.909","1180.12"
"4","17","17","426","84","9","0.8","0.16","157.178","13.852","471.927","439.351"
"4","17","18","71","18","7","1","0.16","14.241","7.377","30.423","13.491"
"4","17","19","0","0","6","1.1","0.16","0","6","0","0"
"4","17","20","0","0","5","1.2","0.16","0","5","0","0"
"4","17","21","0","0","3","1.2","0.16","0","3","0","0"
"4","17","22","0","0","2","1.3","0.16","0","2","0","0"
"4","17","23","0","0","0","1.4","0.16","0","0","0","0"
"4","18","0","0","0","0","1.6","0.16","0","0","0","0"
"4","18","1","0","0","0","1.7","0.16","0","0","0","0"
"4","18","2","0","0","0","1.7","0.16","0","0","0","0"
"4","18","3","0","0","0","1.9","0.16","0","0","0","0"
"4","18","4","0","0","0","2.4","0.16","0","0","0","0"
"4","18","5","0","0","0","2.6","0.16","0","0","0","0"
"4","18","6","373","74","1","2.5","0.16","119.514","3.503","354.827","326.399"
"4","18","7","617","109","4","2.2","0.16","350.12","12.159","1226.012","1166.716"
"4","18","8","757","124","7","1.8","0.16","595.746","22.162","2078.982","1989.461"
"4","18","9","831","135","10","1.3","0.16","808.143","32.937","2682.725","2571.811"
"4","18","10","869","142","12","1","0.16","963.482","41.381","3069.587","2944.965"
"4","18","11","886","145","13","1.1","0.16","1037.05","43.819","3258.36","3127.049"
"4","18","12","888","144","14","1.3","0.16","1043.342","43.542","3280.688","3148.586"
"4","18","13","872","140","15","1.6","0.16","979.825","40.927","3124.304","2997.743"
"4","18","14","837","132","16","1.9","0.16","833.842","36.727","2723.422","2611.066"
"4","18","15","779","119","15","2.1","0.16","632.296","30.128","2138.059","2046.445"
"4","18","16","683","98","14","1.8","0.16","395.837","24.037","1345.985","1282.437"
"4","18","17","504","68","12","1.5","0.16","159.441","16.112","462.545","430.3"
"4","18","18","129","18","9","1.8","0.16","13.48","9.297","28.455","11.593"
"4","18","19","0","0","8","2.4","0.16","0","8","0","0"
"4","18","20","0","0","7","3.2","0.16","0","7","0","0"
"4","18","21","0","0","7","3.9","0.16","0","7","0","0"
"4","18","22","0","0","6","4.2","0.16","0","6","0","0"
"4","18","23","0","0","5","4.2","0.16","0","5","0","0"
"4","19","0","0","0","4","4.3","0.16","0","4","0","0"
"4","19","1","0","0","3","4.4","0.16","0","3","0","0"
"4","19","2","0","0","2","4.2","0.16","0","2","0","0"
"4","19","3","0","0","2","3.9","0.16","0","2","0","0"
"4","19","4","0","0","1","3.8","0.16","0","1","0","0"
"4","19","5","0","0","1","4.1","0.16","0","0","0","0"
"4","19","6","131","76","3","4.4","0.16","85.115","4.362","274.333","248.758"
"4","19","7","649","97","7","5","0.16","352.256","12.313","1232.257","1172.739"
"4","19","8","760","118","11","5.6","0.16","592.337","19.368","2088.357","1998.504"
"4","19","9","823","131","14","5.9","0.16","798.31","24.869","2732.409","2619.735"
"4","19","10","855","141","17","6","0.16","949.691","29.765","3166.062","3038.022"
"4","19","11","599","296","19","5.9","0.16","915.831","31.424","3013.844","2891.197"
"4","19","12","521","331","20","5.9","0.16","876.401","31.884","2876.178","2758.409"
"4","19","13","612","266","21","5.9","0.16","864.501","32.736","2840.068","2723.579"
"4","19","14","401","301","22","5.8","0.16","630.852","30.667","2095.178","2005.084"
"4","19","15","729","120","21","5.2","0.16","601.771","29.914","2034.938","1946.977"
"4","19","16","672","85","20","4.1","0.16","378.217","26.457","1272.418","1211.477"
"4","19","17","333","87","17","3.2","0.16","141.931","19.687","423.768","392.898"
"4","19","18","53","19","15","3.1","0.16","15.022","15.26","30.976","14.025"
"4","19","19","0","0","14","3.4","0.16","0","14","0","0"
"4","19","20","0","0","13","3.6","0.16","0","13","0","0"
"4","19","21","0","0","12","4","0.16","0","12","0","0"
"4","19","22","0","0","12","4.4","0.16","0","12","0","0"
"4","19","23","0","0","11","4.7","0.16","0","11","0","0"
"4","20","0","0","0","11","4.9","0.16","0","11","0","0"
"4","20","1","0","0","10","4.7","0.16","0","10","0","0"
"4","20","2","0","0","10","4.1","0.16","0","10","0","0"
"4","20","3","0","0","9","3.5","0.16","0","9","0","0"
"4","20","4","0","0","9","3.5","0.16","0","9","0","0"
"4","20","5","0","5","9","3.7","0.16","4.478","9.07","9","0"
"4","20","6","169","77","11","4","0.16","92.357","12.555","284.318","258.39"
"4","20","7","455","143","13","4.1","0.16","316.677","18.394","1085.43","1031.114"
"4","20","8","589","175","17","4.3","0.16","539.38","25.98","1848.205","1766.861"
"4","20","9","420","288","20","4.4","0.16","630.375","30.316","2099.207","2008.969"
"4","20","10","461","314","23","4.3","0.16","757.95","35.556","2460.362","2357.327"
"4","20","11","526","329","24","4.3","0.16","875.601","38.497","2800.703","2685.608"
"4","20","12","499","339","25","4.5","0.16","861.728","38.881","2750.757","2637.433"
"4","20","13","520","304","24","4.5","0.16","812.261","37.095","2620.449","2511.742"
